rms,label
0.009974016442318311,1
0.010630704259818399,0
0.0025041338047665303,0
0.0014819717343453524,0
0.001540238182102619,0
0.0018774487049790403,0
0.00044438304244426497,0
0.00033926248561655484,0
0.0009567157747545893,0
0.0008480043759393952,0
0.0016650258295780491,0
0.0025847734851827987,0
0.011300199295452364,1
0.018378056701457913,1
0.01564257388541874,1
0.0048800087993025034,1
0.0029313837546255414,1
0.0012563053290298002,0
0.0028652084139109135,0
0.0019314255201646866,0
0.002126403360395305,0
0.0009709588617201286,0
0.0007909285520584157,0
0.001287537815748276,0
0.0012052681394910199,0
0.0019743381291858946,0
0.0017527968731667126,0
0.005690530761060491,0
0.02368303667393702,0
0.016598816154409626,1
0.033521796670333795,1
0.016472811804718754,1
0.01621644557314081,1
0.021486635116187616,1
0.019495461217183062,1
0.006874601623588977,1
0.0013153570466439327,0
0.004590266775485063,0
0.006605124631081496,0
0.003485844914609432,0
0.006305539794899881,0
0.0036317580055547825,0
0.004600210552675814,0
0.006087733341883341,0
0.007872178692216205,0
0.016108307570879138,0
0.0755128067943029,0
0.06977195490649998,1
0.04896041733657441,1
0.013494919894168471,0
0.010435976668417122,0
0.009177516102682024,0
0.006529010908309228,0
0.004768686751291432,0
0.004808372508904446,0
0.0027312824311505352,0
0.0031425679634081555,0
0.00530029651413689,0
0.003945858822466671,0
0.012191274255272186,0
0.07080375437832329,1
0.08242984895074493,1
0.09823848895590927,1
0.016524226937753562,0
0.014781210433013134,0
0.003955236448383211,0
0.0032051938620956013,0
0.003149947618919156,0
0.0029510134791133637,0
0.0032189091501585517,0
0.003349220267513184,0
0.004287290204512762,0
0.005306902440431228,0
0.006577198608462713,0
0.008363972959108422,0
0.011174910578693633,0
0.053496861226717846,1
0.07752682000750315,1
0.019942383975693846,1
0.0044764536954481435,1
0.006828350887163457,0
0.004654445875443331,0
0.002048883652327606,0
0.0028977378089835807,0
0.0018837446820757177,0
0.0025867865444268506,0
0.002359949366703865,0
0.003327053846897167,0
0.0021253445052350373,0
0.0030784148273456206,0
0.020635629721246034,0
0.08610806875815918,1
0.03572487698249367,1
0.005757531825939321,1
0.002628245716636824,0
0.0017568965338281733,0
0.002166347490105897,0
0.001670048841254053,0
0.0012574787822255515,0
0.0014917215661240319,0
0.003894078933791921,0
0.0021678410130426757,0
0.0025347792245401547,0
0.00696950447263508,0
0.03373440997371788,0
0.09747104439917242,1
0.07592263999936512,1
0.015959313810517912,1
0.003429264748178548,0
0.002312369029022868,0
0.0020121910687277956,0
0.005120129636028863,0
0.0013796732052457313,0
0.0015710682282883822,0
0.0018155035838938204,0
0.002220358729396871,0
0.0029048016539083457,0
0.003683089806437985,0
0.004975624594891625,0
0.006820365294534099,0
0.0232719849901355,0
0.059812854890157294,1
0.022078241827075667,1
0.007458227797343938,0
0.005965420079209363,0
0.004802992009690857,0
0.0036247267924705883,0
0.0026605988489480006,0
0.001984096357451793,0
0.0024359748524778466,0
0.0023790867406137165,0
0.002953333749978483,0
0.0038693962711798813,0
0.023938320973040807,0
0.0716519071325104,1
0.082505184837449,1
0.014604897521061666,0
0.005016264301172288,0
0.0031838151445804054,0
0.0015276308696362294,0
0.0014659620824412987,0
0.0017203358117004277,0
0.001856102271720994,0
0.0024129259999134648,0
0.003133740279308823,0
0.004184415691090197,0
0.005493773999351618,0
0.022427079793692396,0
0.06465892483299039,1
0.09399640570467084,1
0.017678202815765952,1
0.0029464201180175805,1
0.002241660970332442,0
0.002540395827306077,0
0.0014779547614823386,0
0.005081742484408234,0
0.00263029982868651,0
0.0019112973338044573,0
0.0033791904910255716,0
0.0033090648874615717,0
0.004528765650184381,0
0.0058987519892880836,0
0.01867621280609228,0
0.04502989858607498,1
0.07781464668703783,1
0.09235011664410839,1
0.0674711859130088,1
0.028816761479501164,1
0.007983243182834226,0
0.004036305443818206,0
0.005777566388891441,0
0.00415844497568374,0
0.0021092169258589027,0
0.0021956548694584584,0
0.001782081204070945,0
0.027372470418282776,0
0.015330335160001448,0
0.01941095154287777,0
0.06531647389444674,0
0.03947496160364008,1
0.007217785377280627,0
0.005173076450162284,0
0.010709969079679344,0
0.006291661099079485,0
0.00942891468103295,0
0.012997499555216747,0
0.009059253774672113,0
0.00345291949549057,0
0.004806788248531283,0
0.0038826043394774193,0
0.004525212709794256,0
0.051168272112844485,0
0.02186757193697554,1
0.021886550228350475,1
0.028402759896290472,1
0.0228765480616574,1
0.014222866017842282,0
0.0026281848306246827,0
0.0016127015270657194,0
0.017212714769286343,0
0.026407761394689987,0
0.006700543839935946,0
0.000883948520467599,0
0.00409976683148593,0
0.006450528255127836,0
0.008655909088634962,0
0.010652361142388829,0
0.009215305843666819,0
0.01823978729485097,1
0.025933483105827236,1
0.019169863107793374,1
0.01752374979744017,1
0.011618303149149148,1
0.02277834423936917,1
0.004299628535670625,0
0.0008381249044985174,0
0.0017177657592844303,0
0.005654988545945804,0
0.0005851070728689478,0
0.001998448913778892,0
0.00056375423444751,0
0.0029496954011593514,0
0.0006844094893337622,0
0.000851520911566416,0
0.005660152542931728,0
0.01227534720472547,1
0.023992020898733056,1
0.015684077022520806,1
0.023023124646518036,1
0.04358782824667616,1
0.035188034259502884,1
0.00945048323795634,0
0.0063367858793361405,0
0.0019435603747772322,0
0.0007970838733161825,0
0.0012388457457726766,0
0.0010151366045865935,0
0.0010347120099328721,0
0.000583806973551848,0
0.002158472452533276,0
0.004519267604950264,0
0.01372841806622013,1
0.03372354599390797,1
0.02542202196600893,1
0.023113779534699664,1
0.04123148785494582,1
0.024619767310833006,1
0.021808776913578704,1
0.01504842017351716,0
0.004265127005508974,0
0.003572379228810928,0
0.00169105218426559,0
0.0011789052309748754,0
0.0029149129010745257,0
0.0013216347860089655,0
0.001039078085806109,0
0.002308068721072714,0
0.005493874898046791,0
0.012281298581118576,1
